QoS,station,code,latitude,longitude,revision,PM10,CO,Pb,C2H3NO5,CFCs,H2CO,O3,TEMP,NOx,SO2,NH3,CH4,PRES,PM2.5,PAHs
0.0,270.0,50.0,9.57046,76.32756,1597017600.0,-0.13201451112822746,1.5567334129730743,-1.190030845158383,-0.3448208642974112,0.24981109705007767,-0.6337804853726133,-1.6083257514320974,0.3956321977726863,0.030992124337581046,-1.6640590097399799,-1.1381384940756536,0.6860775031441271,1.522376645315377,-0.8242687684282105,-0.004924011669373842
3.0,466.0,6.0,41.09246,45.36561,1631059200.0,-0.9395139757623601,-0.21796519119468738,2.140078168868942,-0.92975743496459,-1.1144625135748918,-1.2020574355568026,-1.3115656496486987,-0.39045791208846137,2.709964349593119,-0.6783925634712831,-0.049469412575124494,-0.367970392949954,-0.5734638441379787,-0.886990981933183,0.7536684022593273
5.0,99.0,5.0,-37.88333,145.06667,1401580800.0,1.1630461515094168,-0.4283513091608723,-1.5308671022503246,1.3821540684750133,0.12207278461753085,1.1374023412330403,-0.045734305262014836,0.14937210760936145,1.9113063383752817,-0.7161670977381134,-0.13824917269910442,0.17714203925492567,-1.5302192751956825,-0.06736828960847432,-1.2406670838190974
5.0,473.0,50.0,26.44931,91.61356,1452988800.0,0.12624967260361167,0.4210758081821156,0.6284949900649024,-0.09642140522552689,-0.4783847662635698,-1.6754537450358697,-2.064293400429785,-2.1588850203819363,0.09005261649800307,-1.8224341674334623,-1.337280926207346,-0.016678254890757426,-1.3415400128787922,-1.2596258613662696,0.25185219258046054
3.0,227.0,22.0,37.73222,115.70111,1654214400.0,0.23235064625650878,-0.23997298071404188,-0.04813339980120162,0.06431762757775654,1.0483626900420235,1.235133506789304,0.25963412057575913,0.10165506304798302,-0.6217090148608541,-0.9386460099309841,-1.4918962522350616,0.5156016138967268,-0.7790390008278872,1.0733292128299994,-0.6554304163950646
5.0,386.0,90.0,55.38752,36.73307,1659139200.0,0.2066034597472746,0.8167488261667126,0.09639655009326885,0.03984340317832167,1.4522807135419762,-0.18588669463981075,0.6971981223444886,0.559831937824261,-0.27029101813309664,0.43718069606328785,-0.3320837015267355,1.1303357041968767,1.088411682235592,-0.3281725415743857,-0.7950452512201337
3.0,331.0,78.0,52.26083,7.00417,1566086400.0,-0.8351561031163668,2.534827570758032,1.2066698458953684,-1.2250380080379046,0.8652669274408579,0.8702756922993897,-0.2380746105273181,-1.2082299864534276,-0.22272795784816668,0.35169569552083174,0.09124217087845707,0.42475049453989383,-0.21972020731253913,0.6077406154371026,0.6474565948473128
4.0,647.0,54.0,34.61667,135.6,1509580800.0,-0.6617967847934848,-0.23584776271470484,0.3453633532382065,-0.6953685838810554,-0.32686631394698296,-0.044072302757481537,-1.6001406183684046,-0.933755679180026,0.9868926446526083,-0.05479787698378552,0.7159994057956867,0.04913650465841679,0.6266604167455817,-1.9941183775704359,0.5816219572875237
4.0,94.0,33.0,41.63976,2.35739,1595289600.0,-0.5034598278755471,-0.11668363409771348,0.3645294063442228,-0.736329381550322,0.6453055528638967,0.5269560439492369,-1.3449306466580147,-0.009115754233652105,-0.7765410974508133,0.8648056169246345,-0.9692571487229585,0.7378193134132882,1.4838787163875218,0.3090486656656266,0.6961700030882241
1.0,528.0,90.0,64.5635,39.8302,1609545600.0,-0.8643197675991301,-1.456087246918574,-0.12497735469694402,-1.1581097051366762,-0.07329347769072823,-0.9159379549684873,0.34303887180043907,0.5903162988571304,0.7364099972318019,2.145721181647787,0.32581087800954145,0.6951203162070758,1.2246778925639406,-0.6298851315640159,-0.4976701405681516
1.0,32.0,115.0,14.53767,46.83187,1537833600.0,-0.6020686364733194,-0.11262799808872671,1.1269815878329548,-0.8493419435748978,-0.6670795695235446,1.365359250680149,-2.360681919879901,0.9766269603349412,2.375792500678601,0.5231255083486042,-0.9149211251377432,-0.7829566308577217,0.710616033317182,-2.250186667310652,0.5083380275387328
1.0,136.0,50.0,25.66795,85.83636,1507334400.0,1.9001306740137909,1.3435441348242076,0.05865953719962552,1.9290081292362387,0.10190672750169012,-1.029625659279377,1.3552497911246626,-1.3253259909893143,-0.42590976711453676,0.006786908837316805,1.8065073162588425,-2.1914919447216117,1.2513010743247504,-0.08831195294931474,2.34944827818029
5.0,385.0,101.0,8.43333,99.96667,1499558400.0,-0.31566129466639425,-0.3823774941080202,1.1508857172644364,-0.5069401925695861,0.48875788464437564,-2.464813406319958,0.832500539450943,0.48564955741197,0.1188768799191925,0.2478682048011786,0.597315346601876,0.1465439492890819,0.40268440921700627,0.6538200217567243,-0.49528911237733664
2.0,363.0,90.0,50.06,43.2379,1606608000.0,-1.0854717462567292,1.8481527288443063,-1.7661605231354447,-1.246337340146301,0.5402511850655985,0.8294480900571445,-1.5485113175051104,1.222159683979152,-0.8910716556772053,-0.2493782114738972,-1.8753058135470435,-0.23977622824530523,-1.1201895264502768,0.5391779396820684,0.6308738685782427
3.0,198.0,76.0,11.86064,9.0027,1639872000.0,1.2490285702680965,-0.79013789784489,-1.2553729011683508,1.4483196405231087,0.3454711453479159,-0.6199758899407144,1.3496502517967266,0.9677264753912802,1.1136064464803996,-1.10988590051714,1.499576572667116,-0.9884376953247803,1.48670753497234,0.36184711380014833,1.4547782553419208
5.0,509.0,12.0,-22.45667,-47.53028,1609113600.0,-1.5969989984678767,-1.472926088583337,0.504291322834615,-1.1135114103539048,0.3266931649395523,0.12142127105504859,0.16477740827394602,1.286026866575667,-0.4335343798319681,1.7839592949976466,-0.29211798905840963,-0.3372008210676193,0.9533777460810513,-0.4671470938828262,0.17693163591558836
4.0,455.0,4.0,-34.74785,-58.70072,1615939200.0,-0.6162986792387626,0.3804200452488924,0.6331156670282357,-0.9977288523425178,0.1944749640665705,0.25144875828866653,-1.1887060798414644,0.5484502025815579,0.2828968225429877,-1.2789466832784293,-0.07934077739487855,-0.6190713632674515,-0.293327773755637,-0.3396442804638353,0.725898539102592
0.0,556.0,25.0,53.59337,9.47629,1463184000.0,1.4257092883277682,-1.0571637559561873,-0.9909830604424521,1.6241426093390343,-1.2420024122075504,-0.9822071939913919,-0.8778310102590743,0.7540638110316217,-0.19343976296533424,-0.3987170688294027,-0.787372263631565,0.2016753854408783,1.230014740642148,-0.4768784084914553,-1.870673416560453
5.0,637.0,5.0,-32.05251,115.88782,1498176000.0,1.280423404039696,-1.3349648822874394,-1.35776619586696,1.4950756887758117,0.3437501925959991,-0.4222140938195708,2.1242342689868545,-0.16651806907083475,0.20568249057915744,-1.9371871849998077,-0.8672927104848571,0.9928186392990109,-0.7079274371782882,0.49637856373784084,-1.426434797677661
3.0,45.0,4.0,-34.64966,-58.38341,1409788800.0,-1.910890289241823,-1.312082347746539,-1.5291579294678475,-1.3672046525343906,0.4063833620216506,0.4352685842862896,-0.49023451058534834,-0.16421290750269235,1.2943077507902148,0.13299523634539023,-0.6049878757473387,-1.7795809491829124,0.9469043748628067,0.8388823478092132,1.132721754907099
2.0,41.0,101.0,14.37395,100.48528,1543795200.0,-1.94471912587397,0.30185203785911024,-0.5957504161450474,-1.227517866966665,-0.4238652454481947,-0.40209572633923607,-0.3576983175155516,0.421525245248175,0.13929994969802686,-0.272248847727538,-0.11900459257083247,-1.0798661371337985,0.5908007294657514,0.5454116708802016,0.8669441026188164
1.0,70.0,24.0,23.0072,-82.4017,1657929600.0,-0.4054595199929119,-0.08298607019951525,-0.7720292018136905,-0.45954279795679615,-0.78704940776628,0.5653756863980061,1.4034006684791744,0.5994669098390015,0.06696698354800172,0.3386810240163568,-1.0265847000234933,0.6276307499401751,0.4768785085626561,-0.49880106049025913,-1.9043668132650697
4.0,384.0,101.0,13.8196,100.04427,1602288000.0,-1.0166224257586252,0.35494309649636124,0.2951601473877645,-1.0452163506550969,0.28220010015237773,0.14148187872186016,-0.450980965766655,1.3959262447401788,1.0296953647224232,1.0138346011490822,0.729260930493321,0.7624155363019538,-0.36164382352782365,-0.3374269129906732,0.8026774592334672
3.0,267.0,33.0,38.47917,-1.325,1492819200.0,-0.5558352592211403,0.11845379186449276,-0.6375826426501399,-0.8684707160788654,0.5116787779900597,-0.9189562954940527,-1.8768301132888134,-0.0833771744740178,-0.5680946746414544,0.8764708409228864,0.9241383772400535,-0.3467980923272215,-1.4906266852947405,-1.9248361033146772,1.052827964194005
4.0,609.0,106.0,-2.68333,33.0,1607558400.0,1.7575259960017922,-0.33202001366310246,1.3696565948184274,1.8579632536909128,0.16313542238516243,-1.3683573051445868,0.5473369029853994,1.3768936542407113,-0.2994783583503548,-0.5341816066394298,-1.0820404881113237,2.1542256472441066,-0.6893961429023014,0.7426988040205735,0.20803810620446297
2.0,623.0,33.0,42.64685,-5.55835,1390608000.0,1.2231419356783109,-1.5437704950442395,1.7709276145832478,1.4352560352607324,1.2619526859457366,0.18936476413208775,0.5341921779455342,-0.565210969944188,-0.9373135198431102,-0.7993930231960746,1.265897090288109,0.630614535287115,0.7164189160163047,-0.6253750897978513,-2.4780731800932263
1.0,528.0,90.0,64.5635,39.8302,1609545600.0,0.0968197890579764,1.3496474694063594,-1.3398243347302026,-0.15252954361678436,-1.4258196795355798,0.636364838831331,0.8949986235627472,0.2937708699720878,-0.17690968327767567,0.050509008038989466,0.710301780532382,-0.09497689796046238,0.6396284371895755,-1.4364881114802754,-1.7846818707245398
4.0,624.0,12.0,-20.87306,-48.29694,1601078400.0,-1.7196309082153283,1.0748383686601684,-0.5966062170124461,-1.0314842355527052,0.5233622352148419,-1.8844630940335068,0.02947499116749159,1.0648774296403098,-0.6407100338550882,0.799572324882999,0.43957675585853356,0.18245797866614116,0.8645786074096062,-0.379171993457097,0.48349297506428485
2.0,566.0,99.0,34.5624,38.28402,1373414400.0,-1.9373030234082378,0.5320093813691054,-0.005368455605244829,-1.1085700275826735,-0.11079450576120495,-0.7170896499227026,0.9282552423915219,0.6331528841609577,0.09622492203116206,0.5324416940952803,-0.587823642415591,-0.05411847332458452,0.4448858678643077,2.452004633397462,0.5393864239692951
0.0,552.0,83.0,12.97389,123.99333,1564876800.0,-0.9355080127210418,0.662753941237247,0.05709448225479943,-0.6827234837041535,-1.1222728022431911,0.2703994408902201,-0.9397304339450347,-0.6819467929850528,1.0642683440813578,-0.7715144373082227,-0.06059021101776001,-0.8042203885025828,-1.2310250485689014,-0.4632478740998335,0.7422120138467583
3.0,649.0,101.0,15.79408,104.1451,1503878400.0,-1.6394672775451458,0.8817781662911996,0.7585945342265009,-1.0767318540469075,1.2728113320850358,-1.574498957454629,-0.45112030914163564,-0.5248876510722941,-0.5018835866918011,-0.9074687745834731,-0.14590089680030552,-0.8632901926697845,-0.7750232394765573,0.6443146276076251,1.1128499364808726
5.0,286.0,50.0,22.75218,72.68533,1432771200.0,1.0966498495192094,0.6713622274720087,-2.143746828828353,1.274537274238092,0.06998424279664579,1.76674780560904,-0.7576602515023974,-0.7557319732486667,-1.5648211635810372,0.9887048898109465,-0.21184075449595136,-0.7820592088280864,0.7237487270366548,-1.2241396143712606,-2.1118066351575493
0.0,491.0,112.0,10.29085,105.75635,1370131200.0,-0.553173068592416,1.5146263685268297,-1.1183500332440979,-0.5754632694872195,0.12301729989633463,-0.040536465524273965,1.8714395824428005,-0.11957941674036537,-0.8593326924209133,-1.562280680048296,2.1053911247484454,1.3791959774722282,0.0730802093414578,-1.4412408085548258,-0.9808763183786742
3.0,406.0,52.0,45.44694,8.62118,1538956800.0,1.4172029554140826,1.4925390567327905,-0.8608333179329074,1.61006559553019,-0.7254829174879578,0.7475516993242971,0.38111573923040487,0.5740791169606969,-0.27739118658954076,0.27856563659092054,0.19024801565131633,-1.7051177849787187,-1.4844065686223493,1.8770789010166424,1.9716619915320654
1.0,461.0,50.0,11.93381,79.82979,1549065600.0,0.7952962088967319,-0.09888058485238257,-1.4231001553691947,0.900964362969067,-0.6206392618655732,-1.1028409061473836,1.4406156713305542,-0.5219621769293912,0.664692244541782,0.6899272160254005,0.992065268023673,-1.324290744835921,1.455315997986026,0.9459937478995486,1.1289891896501
0.0,651.0,76.0,4.92675,6.26764,1616803200.0,0.9295656948211776,0.4306681825661166,0.7069039999054715,1.0739280708659247,-0.12328227677809284,-1.9424976569393393,1.154667583272526,0.7093742920367361,-0.35388945042779235,0.3080735553936949,0.997669579578426,-1.6817047873138395,0.5314540537053134,0.13669645731778757,1.7964901170947132
2.0,158.0,37.0,52.68333,0.93333,1570838400.0,0.14423213644573332,-1.3408395903298687,-1.0048653326017862,0.11611868483661313,-0.5741628789712586,-1.2635880282567933,1.2744512770987009,-0.4275285919594737,-2.469679137648815,1.2531666133085768,0.2088942902365247,0.35340258515194967,-0.2850707504299556,-0.08094025202910772,-1.4922958324457736
4.0,301.0,90.0,51.4781,57.3552,1352592000.0,-1.7719683082662252,0.5326753804196003,-0.334050235288116,-1.4696790553352348,-0.6874440404392735,2.178111636440886,0.0470374172808249,0.9486458606924765,2.362217462692274,0.16954027399543867,-0.07361570692317615,-0.3389099241686442,-1.037212698223936,0.03795248165447741,0.5492431415574368
0.0,552.0,83.0,12.97389,123.99333,1564876800.0,0.8899180701005333,-1.553253526300546,0.24129408143882622,0.9559971830014098,-0.08471374966855205,0.11746862651885392,1.6949586175966194,1.6279131426590943,-0.8355209058787761,-1.604343458612685,0.5016578172535022,1.996702358755646,0.05031736696410789,0.6574263816847719,-1.5622484345040897
3.0,474.0,12.0,-8.05389,-34.88111,1654732800.0,-0.15319794227393363,-0.030839338574161986,-0.8886650632657612,-0.4207902877241254,-0.340431422703756,2.1683900353946175,-1.5704449969002523,-0.48588199616968986,-0.1318679896321075,0.6829100889930327,-0.6803743741733768,-0.48474386201631486,-1.4057658282733827,-1.6451131047192653,0.07064591632026593
3.0,203.0,80.0,-38.65333,178.00417,1640649600.0,-0.7084421677382048,-0.11895995921060097,-0.3683300393796853,-0.9312115996676722,-2.416875292788647,-0.4501394025817022,1.2076799961541484,-0.6549281783376196,1.039720318480528,0.4837616247966648,0.29263511009873766,1.04478337605961,1.5417370880360168,1.7406145760363094,-1.325301813147163
4.0,452.0,109.0,42.55308,-87.93341,1603756800.0,0.0007654157539558601,-1.9369286210918895,-0.1793300207606481,-0.26775131093167065,0.07840945026624958,-0.24842886461446753,0.9550298138508153,0.4781207636618521,1.2397252057813009,-0.7739134550970668,-0.49701293687020176,0.8964115058478752,-0.19001634011720142,0.5744550010664008,-1.5521013476243848
4.0,402.0,109.0,33.93113,-117.54866,1584057600.0,0.468081287880932,-1.4720911046991338,-0.3463415436778774,0.44526079376067207,0.6505938545551134,0.8270877430829241,1.4513760763985244,0.810503250797456,0.006887859265277378,-0.3671499930912042,1.3306732711477038,-0.3373265744730457,-0.07290935656894688,0.13957485132068334,0.5946199426662088
0.0,93.0,33.0,38.10558,-1.86343,1389398400.0,-0.04828227730573172,1.6660864809506795,0.009723434809428434,-0.2602952181825911,-0.010545523422166287,-0.5747866412394929,0.9271508171231554,-1.008327255707772,0.9468936842857655,1.298647992222068,1.0657227183206728,0.3147905736221017,-0.6346654070744638,0.1952684283069543,-0.3220125574976393
0.0,208.0,52.0,45.53069,9.40531,1548201600.0,0.09815722292145462,0.3540981723278208,-0.6322980520526844,-0.16179503005342755,0.13344960233339603,-1.280371937313229,0.11758645194708116,0.4447559511729573,0.24510657935222502,1.0610952515892973,-0.955968178816927,-0.7817619735061692,0.4483911883181903,1.0524190191868659,0.433084866048979
2.0,214.0,72.0,21.01858,-101.2591,1596844800.0,1.5372423985730854,0.9441932116353842,0.27918978588403986,1.7037512598708158,-0.8296247457851204,1.4090920154349758,1.4895148742173712,-2.1460825692422008,-0.716461973168089,-0.9550492940622018,-0.8927618638776647,1.5952403279951206,-0.745869362518705,-0.7083799401139291,-0.03557644997507876
3.0,512.0,66.0,42.0,21.32778,1466812800.0,1.9070587081975903,-1.603899274991201,-0.6615895977298334,1.9336771119159222,2.0503187639128786,0.7458719815040183,-0.8154154999991107,-0.5058130393984074,-0.5656237353348798,-0.3484276584307711,1.1292858209691017,-0.5276029090112521,-0.7645315627973909,-1.488106752770587,-2.6782009752799874
4.0,350.0,104.0,37.31309,40.74357,1563148800.0,1.0234459457784066,0.04028339584814151,-0.6925376888891932,1.186689831447298,-0.9397280068879944,-0.46159145641958677,0.16381748724630038,0.5310844520007214,1.3269745769697938,1.2586743583154643,0.5660991665706485,0.16085697325218162,0.017817292043288708,-0.25018814591452093,-2.043654322706922
1.0,206.0,36.0,48.98693,2.44892,1593129600.0,0.8219815006751351,-1.618769940357486,1.0980300954806004,0.9042395687310243,0.8188684342613748,0.18357004986733466,0.6401911993800802,1.5025299622252368,-0.3164320276334263,-0.16651213868426218,0.42675435449525895,0.6934169291699342,1.3050701367264026,-0.5013196552427931,-0.6098160404113777
4.0,479.0,33.0,41.15612,1.10687,1565827200.0,-0.8191512665984403,-1.654445620838499,0.09657548291417227,-1.0151619529990392,-1.1932098351616562,-1.2455693080518069,-0.7001991723528662,1.549419589852217,0.11711192327163854,1.2503477674066859,0.07488482667359331,0.03081080384943216,1.5954612815957523,-0.39057679295112996,0.36831139626381065
0.0,634.0,37.0,51.26,-2.1875,1522022400.0,0.1792589588608066,-0.09232993747512212,-1.4164909761065885,-0.22260392753919275,-0.6173203401220004,0.5396163706429722,-0.08689737040452111,1.7544649119434679,-0.6473765272495623,1.4121915049865386,-0.9456652475845349,1.7057146946623853,-1.256400691498341,1.3124702029543454,-1.0947063601129647
0.0,535.0,54.0,35.815,139.6853,1418342400.0,0.7889449826824891,0.9256943424865514,-1.9352625643493848,0.8968715227578878,0.4040934044055935,0.7487256285072427,0.05180089635887597,-1.3880656054055793,-0.013797432644050584,-0.2561254490050197,-0.03447335070677348,1.342173031701861,1.2238612333845627,-0.5515242018049376,-2.0854041473919915
1.0,372.0,9.0,43.4125,23.225,1645228800.0,-0.8577657078131753,-1.1135649292772427,-0.41524849204277037,-1.090483699148618,-0.7642146030527786,0.7183065007693723,-1.1252067877760936,-2.2577668468153784,0.1513319113010641,-0.6109801636047814,-0.8847423739839378,-0.4950670733890614,-0.7558919979019847,-1.4351074864498168,-0.07210490685368155
3.0,12.0,51.0,33.86419,48.26258,1545264000.0,0.6795416249401518,0.04911036833828856,-0.7391727637816169,0.7443981838637186,-0.3750095367386998,-0.36268402006631556,-0.9366855231584148,-0.19251316796991289,0.6732144637828263,0.548974925023394,-0.5136557112423982,-0.8623470421290852,0.20348016551354936,0.26030841837821245,-0.8601354875051885
1.0,360.0,25.0,47.98372,10.18527,1662249600.0,-1.8158057139525525,-0.49953368528918973,-1.6083984506526157,-1.517409208663748,0.26360413570920094,-0.5693970262074189,1.9081643030488775,0.39366520660820387,0.6996081297636713,-1.2105147008516697,1.4544017596449599,2.5849596411496147,0.20991907561093986,-1.026927788050732,-2.307964290212396
3.0,497.0,50.0,21.46527,83.97573,1612137600.0,-2.0923502733349655,1.216338316179594,-0.04944098580011211,-1.4408501853380797,-0.2068792579778109,-0.9223282197429389,0.89692878734952,-0.012754587837529667,1.1658592487145434,-1.0958016669151385,-0.736373577387476,-0.2767934579517886,1.5599279341919086,1.495348631231382,0.36340151551556676
3.0,617.0,81.0,8.88988,-79.62603,1441843200.0,-0.31815234446898605,-0.5116608321788068,0.18222277066821704,-0.6078175455204635,-0.026264487766974844,-0.537639275764262,0.8535413890730592,-0.7810687404151765,1.2225294853008508,-0.5386497772711513,1.217972267384531,0.7315316431419588,0.13766335649252784,-1.054113550014133,-0.26859516673340966
2.0,517.0,50.0,11.50526,77.23826,1617667200.0,0.8152499615139325,-1.4160577218985013,-0.8922356231760997,0.9620701881397691,-1.6139012037777205,0.24276371173372266,-0.6561253789329813,1.6378861680545993,-0.5584428831459755,-1.5482564218910153,0.6160055335205206,-1.3541285983053224,-1.1982439651793864,0.4502573202960842,-1.033496513451522
4.0,222.0,78.0,52.57583,6.61944,1567123200.0,0.6989946321771874,-0.8187162153101757,-0.22320499616682546,0.7782806878646018,0.11698863596834677,-1.3389801956641851,1.348834835009801,0.4128908944091692,-0.16525088393726425,-0.14022290208151925,1.3606434387176878,-0.47836473472285646,-1.2791602959180246,0.16596570796351678,0.6647309279744679
4.0,75.0,109.0,41.16704,-73.20483,1543190400.0,1.216049099217496,1.7558571887868517,1.6623194405486388,1.4009493549374743,1.5890985070487142,1.0523908232600754,0.9681951823536408,-1.663042165763706,-0.23836043101221313,0.07771786812745553,1.3017515105385007,-0.7792869178448182,1.0509221458373617,1.2335988603052168,-1.6634975667512126
2.0,259.0,62.0,34.31,-2.16,1566777600.0,1.053256142271003,-0.7829212514171346,-0.7584821250745107,1.1950741804295686,-0.6009602204403656,0.0927739646238847,1.5699572885072712,-0.22641224967642384,-0.5932377427691754,-0.1915019073180486,1.0236492138474258,-1.401383298426307,-1.2648519922838561,1.1184547327649392,1.6313914173537576
4.0,538.0,109.0,39.71734,-74.96933,1609804800.0,1.1702087120105087,-0.9712001770206069,-1.4097862580527305,1.3771526592203864,-0.9329901366091692,0.04735133505451181,0.15987974668665458,-0.5170937237216737,-0.016833158077842504,-1.698984710382559,0.6135409538064318,-0.9848251429507069,-1.001663623597156,0.7015394432640415,1.3742350933040586
2.0,441.0,12.0,-26.22861,-52.67056,1424649600.0,-0.2536892999591612,-0.6883096251094502,0.2473259797000551,-0.3995342030463089,0.034848602381852854,-0.03723322862119853,0.6045709040423699,1.6626106266795706,-0.5653816841375012,0.3436989695580211,1.3646723953104298,1.1118785339185824,-0.9602439004429991,-1.4725600781851762,-0.40524295534287347
0.0,13.0,32.0,31.20176,29.91582,1634947200.0,1.334833509651528,-0.480050727991116,-1.0088917258975036,1.536997292136205,0.705466748708305,-0.07645136146501642,0.0502526366368659,-0.9083008525234813,0.5370203233910333,-1.4690588471368207,-0.7062826509005425,-2.335148062229849,1.1245112096652365,1.9500679442935742,2.816921719829773
1.0,577.0,50.0,25.49043,85.94001,1474156800.0,1.4272242015664949,-0.40027994619670926,-0.17374343042474413,1.6176762340721869,-0.706618028555677,0.8620745793172027,1.7243652305833292,-2.04784606798734,0.2849945995869365,0.3941982940131765,1.8134619320667493,-1.0040997103642741,0.08337182649353239,0.5427173602146994,1.3872805936577268
3.0,188.0,29.0,35.06544,1.04945,1501718400.0,-1.0157920758244283,0.7676736424011068,-0.020535643541836533,-1.1495499344624462,1.0043361436521052,0.04873991219311555,0.30998352673552537,-0.15468610695935367,-2.610593276389494,-1.2992283795016104,0.04892714857131213,0.759980493087784,-0.36846897571798454,0.7043006933249604,0.18744828371182676
2.0,279.0,109.0,40.65995,-111.99633,1586736000.0,0.7384647775225834,0.9344517329863472,0.49353673161261374,0.7611040221816823,0.24086607822043724,1.1315100597157153,1.1290129196788203,0.24469714177945903,-0.25381136577822516,0.7298208826723757,1.4178831653513513,-0.49966850481489866,0.97116801061738,0.030681189827392374,0.7479454874947074
0.0,270.0,50.0,9.57046,76.32756,1597017600.0,1.0379168534102576,-0.19933709834948854,-0.6133133607198916,1.2186789855158235,0.16642892748494859,-1.415414381329045,-0.08016760147951751,1.9517373172713082,-0.9209548930869271,1.2357137588947409,-0.34703585106165086,-1.5120062827545306,0.9207402892422056,2.0590954845776954,1.4608073777230977
4.0,470.0,49.0,31.39547,34.75699,1535932800.0,0.8403823087589133,-0.744382769047425,0.6821424503050446,0.956491017314026,-0.5330969616366869,-0.1258867369981685,0.46455145564952477,0.24825493454695663,-0.19853292357684674,0.11246364243587204,-0.42953065846262123,1.5366335250024428,0.25572229959396897,0.4993824691071417,-0.6001018677481853
4.0,574.0,109.0,41.9001,-71.08977,1494633600.0,0.8125687552378592,-0.11460611467154146,-0.24654479900930315,0.9356241099366416,-1.0781634467880306,0.2876321593084868,-1.115003756208048,-0.029411981478155935,-0.1751245556970067,-0.49196888946323847,0.23447322446292165,-0.10623754381002594,1.0181486947766278,0.18501833338385001,0.3455094877136325
4.0,179.0,84.0,32.17629,75.06583,1651881600.0,-1.0714381985138828,-0.61352886605159,-0.917028749156686,-1.3641905753765051,-0.555473446870283,-0.504937854854229,-0.6551757796368148,-0.433620661746114,0.026988194114273938,1.358933310074213,0.486859360885612,-0.8649078387486814,0.32513486060077557,0.41160818686766093,1.1050733189086537
0.0,1.0,109.0,32.44874,-99.73314,1402617600.0,0.5460961504007867,1.1441221504803585,1.2150991200963965,0.5345485195747436,0.6951746477579406,1.9915739770556193,0.8550844879293295,-0.5621534292531103,-0.38360123490603776,-0.5998747104239274,-0.22766017261622506,0.7274046450184132,0.6635932557083044,0.019468841095181082,-1.1774880054166927
1.0,404.0,109.0,41.24255,-82.61573,1638576000.0,-0.0680395349003355,-0.044427707261134826,1.168745803673089,-0.22559983798110964,0.4789052456640103,-0.5510520411098317,0.3209503664330955,1.3697940767721617,-0.19908762423750603,0.733039564872408,0.05099102824279812,-0.0038685557288932818,-1.2850603173470616,1.6020081904026557,-0.3064118073782189
3.0,498.0,106.0,-4.06667,37.73333,1419292800.0,-1.2135357925966015,-0.14800547003966696,0.29872989764733,-1.1165774000161666,0.7351115741733182,-0.9425527403940718,-0.9051526334868111,-0.6476585151630873,1.3025374915010934,0.0044778542155553816,0.10685849445658974,0.4350165452738108,-1.1120287167237508,-1.0248610342172573,0.6637119957331657
4.0,449.0,83.0,14.66,120.56528,1524700800.0,1.169600211295372,-0.7722056249031939,-1.998337598194058,1.365095782913453,-0.9473038065200633,1.347562203273005,0.22716195333946915,-1.2488984792580509,-1.158981989309284,-0.6268436687335093,1.1760744122450266,-0.8849426426586914,0.2078453950098881,-0.9865382303414875,1.7185127637059334
0.0,358.0,50.0,28.98002,77.70636,1636934400.0,-1.2491647771776955,1.2302149531123023,0.3111224123837562,-0.9749795939384109,-0.4696963735470075,0.01948378610590304,-0.4895481154419242,1.8257078111547163,-0.3932530264015166,1.8359680014782824,-1.1300476466400937,0.3187975344041033,1.5657752231675632,0.699614935645826,0.276216815863414
5.0,318.0,109.0,34.25628,-78.04471,1481414400.0,0.24883721250725122,-0.37317279081311383,0.6344459232487996,0.15152166898691818,-1.5709101806491987,-0.37305502874570257,0.636408284792635,0.4482487111705203,-0.0566606655132098,0.2561048325428734,0.8689844864445951,0.07545326277587389,-0.7014841327097777,0.24243559980208954,0.009483584633806285
5.0,89.0,12.0,-17.74431,-48.62789,1659398400.0,-0.7172844437550389,0.006884040480015127,0.6162684537370063,-1.0028570458021417,0.8334764453051601,-1.2427031724402535,-1.03182608307593,0.45021970435161435,0.1922990764574221,-1.2738487704771373,0.8423791014241345,0.4672094170630191,-1.3120234846625816,-0.6613717496829074,0.9673590830829051
4.0,94.0,33.0,41.63976,2.35739,1595289600.0,0.5986807538672081,0.5658858703853465,-0.5754743318288099,0.6062498876689716,-0.6496027572987416,0.06669618935645581,0.31878280282228194,-0.9248982159149371,-0.6277804657284388,-1.115223715097317,0.47604594877702766,-0.38157462499155875,-0.13503073076467723,1.116028179681102,0.3451716034470863
1.0,70.0,24.0,23.0072,-82.4017,1657929600.0,0.13827390027668401,0.6776743080252104,0.22846030703094067,-0.02999518740163353,1.9735014674704743,-0.2526890411307684,1.593821131689185,0.2023247904025496,-0.4210687431669617,-0.6924568052583773,0.37421324753923424,0.19270116514452584,-1.21651344744998,-1.2551576567222384,-1.2151621011365523
0.0,507.0,83.0,9.3337,122.8637,1606608000.0,0.7193540519378119,-1.0254940100624825,-2.144218045578425,0.7480106025894578,1.7885347119298738,1.6168134766986628,-0.22939403435258196,0.23616184085158454,0.051778270912483264,0.7669456829547291,-0.6582206019549777,0.6908561325503376,-0.6515192079978523,-0.10931418826114507,-1.5184924219864047
4.0,197.0,25.0,48.06919,11.37703,1634601600.0,-1.0977368387962094,-1.298454217922224,0.23410357292097655,-1.144835737507322,-0.819328545376081,-0.35035776364538623,-0.17204649424933136,-0.25728980884135916,0.02889434729363132,-2.3481789158585076,-0.2744158296420729,-0.39940302824272006,1.400387284175314,-0.24227256240655717,0.07568250366846531
